entity_key,name,entity_type,store_key,review_id,text_unit_id,sentiment,confidence,evidence
food_descriptor:nhao,nhão,food_descriptor,8919,b1a7cdf91b9deb5a,tu_b1a7cdf91b9deb5a,negative,0.98,cơm thì nhão
problem:khong-hop-khau-vi,không hợp khẩu vị,problem,8919,b1a7cdf91b9deb5a,tu_b1a7cdf91b9deb5a,negative,0.95,không hợp khẩu vị
problem:phan-suon-it,phần sườn ít,problem,8919,b1a7cdf91b9deb5a,tu_b1a7cdf91b9deb5a,negative,0.9,được đúng 3 miếng sườn nhỏ
delivery_packaging:dong-goi,đóng gói,delivery_packaging,8919,2ec03c52b38cb0de,tu_2ec03c52b38cb0de,positive,0.96,đóng gói tốt
food_descriptor:kha-ngon,khá ngon,food_descriptor,8919,56e3849f555a59df,tu_56e3849f555a59df,positive,0.93,khá ngon
dish:com-suon,cơm sườn,dish,8919,18b48fefad4016c1,tu_18b48fefad4016c1,positive,0.92,cơm sườn ổn
food_descriptor:man,mặn,food_descriptor,8919,18b48fefad4016c1,tu_18b48fefad4016c1,negative,0.9,hơi mặn
dish:com,cơm,dish,8919,18b48fefad4016c1,tu_18b48fefad4016c1,neutral,0.71,ăn với cơm ok
dish:com-ba-chi,cơm ba chỉ,dish,8919,18b48fefad4016c1,tu_18b48fefad4016c1,negative,0.95,cơm ba chỉ
dish:tom-chua,tôm chua,dish,8919,18b48fefad4016c1,tu_18b48fefad4016c1,neutral,0.96,có tôm chua
problem:thieu-tom-chua,thiếu tôm chua,problem,8919,18b48fefad4016c1,tu_18b48fefad4016c1,negative,0.98,về không có
dish:com-thit,cơm thịt,dish,8919,18b48fefad4016c1,tu_18b48fefad4016c1,positive,0.86,cơm thịt cx ok
problem:that-vong,thất vọng,problem,8919,18b48fefad4016c1,tu_18b48fefad4016c1,negative,0.9,hơi thất vọng
dish:com,cơm,dish,8919,575dfd1b034f4fb2,tu_575dfd1b034f4fb2,positive,0.96,cơm ngon
food_descriptor:ngon,ngon,food_descriptor,8919,575dfd1b034f4fb2,tu_575dfd1b034f4fb2,positive,0.95,cơm ngon
space_quality:sach-se,sạch sẽ,space_quality,8919,575dfd1b034f4fb2,tu_575dfd1b034f4fb2,positive,0.84,nhìn sạch sẽ
price_value:gia-70k-phan-com-nay,giá 70k phần cơm này,price_value,8919,575dfd1b034f4fb2,tu_575dfd1b034f4fb2,negative,0.84,giá 70k phần cơm này là cao
price_value:hop-li,hợp lí,price_value,8919,575dfd1b034f4fb2,tu_575dfd1b034f4fb2,positive,0.82,cũng hợp lí
dish:gao,gạo,dish,8919,80099ccb265ac9e4,tu_80099ccb265ac9e4,negative,0.58,chất lượng gạo
food_descriptor:chan,chán,food_descriptor,8919,80099ccb265ac9e4,tu_80099ccb265ac9e4,negative,0.76,ăn gạo rất chán
problem:chat-luong-gao-giam-di,chất lượng gạo giảm đi,problem,8919,80099ccb265ac9e4,tu_80099ccb265ac9e4,negative,0.91,chất lượng gạo ... bị giảm đi
problem:te,tệ,problem,8919,0d86425edc92b055,tu_0d86425edc92b055,negative,0.96,tệ
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,123211,f43d051aa8af858b,tu_f43d051aa8af858b,positive,0.92,ngon xỉu
delivery_packaging:dong-goi,đóng gói,delivery_packaging,123211,1bab8c1b14db1949,tu_1bab8c1b14db1949,positive,0.96,đóng gói tốt
delivery_packaging:tot,tốt,delivery_packaging,123211,1bab8c1b14db1949,tu_1bab8c1b14db1949,positive,0.83,đóng gói tốt
price_value:dang-dong-tien,đáng đồng tiền,price_value,123211,1bab8c1b14db1949,tu_1bab8c1b14db1949,positive,0.97,đáng đồng tiền
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,123211,1bab8c1b14db1949,tu_1bab8c1b14db1949,positive,0.95,ngon xỉu
space_quality:sach-se,sạch sẽ,space_quality,123211,1bab8c1b14db1949,tu_1bab8c1b14db1949,positive,0.72,sạch sẽ
dish:bi-them,bì thêm,dish,123211,91e92ec5c322768d,tu_91e92ec5c322768d,neutral,0.66,bì thêm
problem:quen-bi-them,quên bì thêm,problem,123211,91e92ec5c322768d,tu_91e92ec5c322768d,negative,0.97,shop quên bì thêm của em
dish:com,cơm,dish,123211,50ef4362f8f8134e,tu_50ef4362f8f8134e,negative,0.97,cơm làm như vậy
food_descriptor:do,dở,food_descriptor,123211,50ef4362f8f8134e,tu_50ef4362f8f8134e,negative,0.99,quá dở
food_descriptor:cha-ra-gi,chả ra gì,food_descriptor,123211,50ef4362f8f8134e,tu_50ef4362f8f8134e,negative,0.98,ăn chả ra gì
problem:mat-khach,mất khách,problem,123211,50ef4362f8f8134e,tu_50ef4362f8f8134e,negative,0.78,mất khách
space_quality:sach-se,sạch sẽ,space_quality,111026,af52380f16d3d3e2,tu_af52380f16d3d3e2,positive,0.76,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,111026,af52380f16d3d3e2,tu_af52380f16d3d3e2,positive,0.96,đóng gói tốt
price_value:dang-dong-tien,đáng đồng tiền,price_value,111026,af52380f16d3d3e2,tu_af52380f16d3d3e2,positive,0.97,đáng đồng tiền
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,111026,af52380f16d3d3e2,tu_af52380f16d3d3e2,positive,0.93,ngon xỉu
dish:do-an,đồ ăn,dish,111026,b68a6b5bb2a419db,tu_b68a6b5bb2a419db,positive,0.93,đồ ăn như hình ăn ngon
food_descriptor:ngon,ngon,food_descriptor,111026,b68a6b5bb2a419db,tu_b68a6b5bb2a419db,positive,0.95,ăn ngon
delivery_packaging:dong-goi,đóng gói,delivery_packaging,111026,b68a6b5bb2a419db,tu_b68a6b5bb2a419db,positive,0.96,đóng gói tốt
service_quality:sach-se,sạch sẽ,service_quality,111026,b68a6b5bb2a419db,tu_b68a6b5bb2a419db,positive,0.59,sạch sẽ
delivery_packaging:dong-goi,đóng gói,delivery_packaging,111026,6f1b616bf2f06240,tu_6f1b616bf2f06240,positive,0.98,đóng gói tốt
price_value:gia,giá,price_value,111026,b7afc5d461371004,tu_b7afc5d461371004,negative,0.98,giá hơi đắt
price_value:gia,giá,price_value,111026,e8bca208b6a3c6a6,tu_e8bca208b6a3c6a6,negative,0.95,giá hơi đắt
problem:dat,đắt,problem,111026,e8bca208b6a3c6a6,tu_e8bca208b6a3c6a6,negative,0.91,hơi đắt
food_descriptor:ngon,ngon,food_descriptor,111026,e8bca208b6a3c6a6,tu_e8bca208b6a3c6a6,positive,0.87,khá ngon
dish:canh,canh,dish,111026,b8af31a85447ad32,tu_b8af31a85447ad32,neutral,0.94,đặt thêm canh
dish:trung-op,trứng ốp,dish,111026,b8af31a85447ad32,tu_b8af31a85447ad32,neutral,0.95,trứng ốp
problem:sai-thieu-mon,sai/thiếu món,problem,111026,b8af31a85447ad32,tu_b8af31a85447ad32,negative,0.99,sai/thiếu món
delivery_packaging:packaging,packaging,delivery_packaging,111026,b8af31a85447ad32,tu_b8af31a85447ad32,negative,0.76,"quán không giao, sai/thiếu món"
problem:sai-thieu-mon,sai/thiếu món,problem,111026,b5c1c207e884a049,tu_b5c1c207e884a049,negative,0.99,sai/thiếu món
delivery_packaging:packaging,packaging,delivery_packaging,111026,b5c1c207e884a049,tu_b5c1c207e884a049,negative,0.72,packaging=-1.00
dish:com,cơm,dish,111026,e09cb6ab3c43bd07,tu_e09cb6ab3c43bd07,positive,0.84,cơm đầy đặn
food_descriptor:day-dan,đầy đặn,food_descriptor,111026,e09cb6ab3c43bd07,tu_e09cb6ab3c43bd07,positive,0.91,đầy đặn
problem:it-sot-di-kem,ít sốt đi kèm,problem,111026,e09cb6ab3c43bd07,tu_e09cb6ab3c43bd07,negative,0.95,hơi ít sốt đi kèm
dish:bun-cha,bún chả,dish,27416,edd5aca45f90c75f,tu_edd5aca45f90c75f,positive,0.74,bún chả minh béo
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,27416,edd5aca45f90c75f,tu_edd5aca45f90c75f,positive,0.95,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,27416,edd5aca45f90c75f,tu_edd5aca45f90c75f,positive,0.98,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,27416,edd5aca45f90c75f,tu_edd5aca45f90c75f,positive,0.84,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,27416,edd5aca45f90c75f,tu_edd5aca45f90c75f,positive,0.98,đóng gói tốt
food_descriptor:khac,khác,food_descriptor,27416,edd5aca45f90c75f,tu_edd5aca45f90c75f,neutral,0.44,khác
problem:khong-hop-khau-vi,không hợp khẩu vị,problem,27416,869708d277976469,tu_869708d277976469,negative,0.97,không hợp khẩu vị
dish:do-an,đồ ăn,dish,136086,bb540ac59dcc1da9,tu_bb540ac59dcc1da9,positive,0.91,"đồ ăn thực tế cũng đầy đủ, ngon lắm nha"
dish:ga,gà,dish,136086,bb540ac59dcc1da9,tu_bb540ac59dcc1da9,positive,0.88,"lần sau ăn gà thì chắc chắn sẽ đặt của quán, ngon xỉu"
food_descriptor:day-du,đầy đủ,food_descriptor,136086,bb540ac59dcc1da9,tu_bb540ac59dcc1da9,positive,0.79,đồ ăn thực tế cũng đầy đủ
food_descriptor:ngon,ngon,food_descriptor,136086,bb540ac59dcc1da9,tu_bb540ac59dcc1da9,positive,0.95,"ngon lắm nha, ngon xỉu"
price_value:dang-dong-tien,đáng đồng tiền,price_value,136086,bb540ac59dcc1da9,tu_bb540ac59dcc1da9,positive,0.9,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,136086,bb540ac59dcc1da9,tu_bb540ac59dcc1da9,positive,0.66,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,136086,bb540ac59dcc1da9,tu_bb540ac59dcc1da9,positive,0.92,đóng gói tốt
dish:com-ga,cơm gà,dish,117708,1ae9e217f941b937,tu_1ae9e217f941b937,positive,0.74,cơm gà cô tấm
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,117708,1ae9e217f941b937,tu_1ae9e217f941b937,positive,0.95,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,117708,1ae9e217f941b937,tu_1ae9e217f941b937,positive,0.97,đáng đồng tiền
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,117708,1ae9e217f941b937,tu_1ae9e217f941b937,positive,0.98,đóng gói tốt
dish:bun-bo-nam-bo,bún bò nam bộ,dish,73491,c944ee5966dead06,tu_c944ee5966dead06,positive,0.67,bún bò nam bộ
dish:cac-mon-cuon,các món cuốn,dish,73491,c944ee5966dead06,tu_c944ee5966dead06,positive,0.63,các món cuốn
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,73491,c944ee5966dead06,tu_c944ee5966dead06,positive,0.96,ngon xỉu
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,73491,c944ee5966dead06,tu_c944ee5966dead06,positive,0.97,đóng gói tốt
price_value:dang-dong-tien,đáng đồng tiền,price_value,73491,c944ee5966dead06,tu_c944ee5966dead06,positive,0.95,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,73491,c944ee5966dead06,tu_c944ee5966dead06,positive,0.78,sạch sẽ
dish:bun-bo-nam-bo,bún bò nam bộ,dish,73491,eab440cd5c5ab42e,tu_eab440cd5c5ab42e,positive,0.75,bún bò nam bộ
dish:cac-mon-cuon,các món cuốn,dish,73491,eab440cd5c5ab42e,tu_eab440cd5c5ab42e,positive,0.72,các món cuốn
food_descriptor:ngon,ngon,food_descriptor,73491,eab440cd5c5ab42e,tu_eab440cd5c5ab42e,positive,0.95,ngon xỉu
delivery_packaging:dong-goi,đóng gói,delivery_packaging,73491,eab440cd5c5ab42e,tu_eab440cd5c5ab42e,positive,0.96,đóng gói tốt
price_value:gia-tri-dong-tien,giá trị đồng tiền,price_value,73491,eab440cd5c5ab42e,tu_eab440cd5c5ab42e,positive,0.95,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,73491,eab440cd5c5ab42e,tu_eab440cd5c5ab42e,positive,0.88,sạch sẽ
dish:bun-bo-nam-bo,bún bò nam bộ,dish,73491,bc9cf70d4d583419,tu_bc9cf70d4d583419,positive,0.79,bún bò nam bộ
dish:cac-mon-cuon,các món cuốn,dish,73491,bc9cf70d4d583419,tu_bc9cf70d4d583419,positive,0.74,các món cuốn
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,73491,bc9cf70d4d583419,tu_bc9cf70d4d583419,positive,0.94,ngon xỉu
space_quality:sach-se,sạch sẽ,space_quality,73491,bc9cf70d4d583419,tu_bc9cf70d4d583419,positive,0.9,sạch sẽ
price_value:dang-dong-tien,đáng đồng tiền,price_value,73491,bc9cf70d4d583419,tu_bc9cf70d4d583419,positive,0.95,đáng đồng tiền
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,73491,bc9cf70d4d583419,tu_bc9cf70d4d583419,positive,0.96,đóng gói tốt
dish:bun-bo-nam-bo,bún bò nam bộ,dish,73491,1cb1796668216a5e,tu_1cb1796668216a5e,positive,0.67,bún bò nam bộ
dish:cac-mon-cuon,các món cuốn,dish,73491,1cb1796668216a5e,tu_1cb1796668216a5e,positive,0.62,các món cuốn
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,73491,1cb1796668216a5e,tu_1cb1796668216a5e,positive,0.92,ngon xỉu
space_quality:sach-se,sạch sẽ,space_quality,73491,1cb1796668216a5e,tu_1cb1796668216a5e,positive,0.9,sạch sẽ
price_value:dang-dong-tien,đáng đồng tiền,price_value,73491,1cb1796668216a5e,tu_1cb1796668216a5e,positive,0.95,đáng đồng tiền
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,73491,1cb1796668216a5e,tu_1cb1796668216a5e,positive,0.96,đóng gói tốt
dish:bun-bo-nam-bo,bún bò nam bộ,dish,73491,76d151fdd76b78ff,tu_76d151fdd76b78ff,neutral,0.65,bún bò nam bộ
dish:cac-mon-cuon,các món cuốn,dish,73491,76d151fdd76b78ff,tu_76d151fdd76b78ff,neutral,0.58,các món cuốn
food_descriptor:vi-ngon,vị ngon,food_descriptor,73491,76d151fdd76b78ff,tu_76d151fdd76b78ff,positive,0.96,"vị rất ngon, ngon xỉu"
space_quality:sach-se,sạch sẽ,space_quality,73491,76d151fdd76b78ff,tu_76d151fdd76b78ff,positive,0.93,sạch sẽ
dish:mon-an,món ăn,dish,73491,a98f4265ea9ddaf0,tu_a98f4265ea9ddaf0,positive,0.72,ngon xỉu
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,73491,a98f4265ea9ddaf0,tu_a98f4265ea9ddaf0,positive,0.95,ngon xỉu
space_quality:sach-se,sạch sẽ,space_quality,73491,a98f4265ea9ddaf0,tu_a98f4265ea9ddaf0,positive,0.89,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,73491,a98f4265ea9ddaf0,tu_a98f4265ea9ddaf0,positive,0.97,đóng gói tốt
price_value:dang-dong-tien,đáng đồng tiền,price_value,73491,a98f4265ea9ddaf0,tu_a98f4265ea9ddaf0,positive,0.96,đáng đồng tiền
dish:bun-bo-nam-bo,bún bò nam bộ,dish,73491,a98f4265ea9ddaf0,tu_a98f4265ea9ddaf0,neutral,0.86,bún bò nam bộ
dish:cac-mon-cuon,các món cuốn,dish,73491,a98f4265ea9ddaf0,tu_a98f4265ea9ddaf0,neutral,0.84,các món cuốn
dish:rau-tron,rau trộn,dish,73491,38bb5de08c284f65,tu_38bb5de08c284f65,negative,0.86,ít rau trộn
problem:it-rau-tron,ít rau trộn,problem,73491,38bb5de08c284f65,tu_38bb5de08c284f65,negative,0.93,hơi ít rau trộn
price_value:worth-the-price,worth the price,price_value,8805,c636d1538cccf67b,tu_c636d1538cccf67b,positive,0.98,worth the price
space_quality:clean,clean,space_quality,8805,c636d1538cccf67b,tu_c636d1538cccf67b,positive,0.92,clean
delivery_packaging:good-packaging,good packaging,delivery_packaging,8805,c636d1538cccf67b,tu_c636d1538cccf67b,positive,0.97,good packaging
dish:banh-cuon-ga,bánh cuộn gà,dish,8805,0fd89e41c077e801,tu_0fd89e41c077e801,negative,0.95,thiếu bánh cuộn gà
problem:sai-thieu-mon,sai/thiếu món,problem,8805,0fd89e41c077e801,tu_0fd89e41c077e801,negative,0.98,sai/thiếu món
dish:khoai-tay-chien,khoai tây chiên,dish,8805,95fa46bbec89ae15,tu_95fa46bbec89ae15,neutral,0.95,khoai tây chiên
problem:giao-thieu-phan-khoai-tay-chien,giao thiếu phần khoai tây chiên,problem,8805,95fa46bbec89ae15,tu_95fa46bbec89ae15,negative,0.98,giao thiếu phần khoai tây chiên
dish:khoai-tay-chien,khoai tây chiên,dish,8805,e3ff81c0a8ab0034,tu_e3ff81c0a8ab0034,neutral,0.97,đặt khoai tây chiên
problem:van-de-don-hang,vấn đề đơn hàng,problem,8805,e3ff81c0a8ab0034,tu_e3ff81c0a8ab0034,negative,0.72,tôi đặt khoai tây chiên cơ mà?
delivery_packaging:dong-goi,đóng gói,delivery_packaging,81353,78ba0e4e05577c0f,tu_78ba0e4e05577c0f,positive,0.95,đóng gói tốt
space_quality:sach-se,sạch sẽ,space_quality,81353,78ba0e4e05577c0f,tu_78ba0e4e05577c0f,positive,0.71,sạch sẽ
price_value:dang-dong-tien,đáng đồng tiền,price_value,81353,78ba0e4e05577c0f,tu_78ba0e4e05577c0f,positive,0.96,đáng đồng tiền
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,81353,78ba0e4e05577c0f,tu_78ba0e4e05577c0f,positive,0.93,ngon xỉu
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,81353,f5f8bb345d03b1a6,tu_f5f8bb345d03b1a6,positive,0.95,ngon xỉu
delivery_packaging:dong-goi,đóng gói,delivery_packaging,81353,9a1e100ca66475c6,tu_9a1e100ca66475c6,positive,0.95,đóng gói tốt
space_quality:sach-se,sạch sẽ,space_quality,81353,9a1e100ca66475c6,tu_9a1e100ca66475c6,positive,0.72,sạch sẽ
dish:com,cơm,dish,81353,7399db057c6af863,tu_7399db057c6af863,neutral,0.9,3 phần cơm
problem:sai-thieu-mon,sai/thiếu món,problem,81353,7399db057c6af863,tu_7399db057c6af863,negative,0.99,sai/thiếu món
service_quality:khong-co-mon-da-goi-them,không có món đã gọi thêm,service_quality,81353,7399db057c6af863,tu_7399db057c6af863,negative,0.86,gọi thêm 3 phần cơm mà ko có luôn
dish:com-them,cơm thêm,dish,81353,c05118b708144394,tu_c05118b708144394,neutral,0.86,cơm thêm
problem:khong-co-com-them,không có cơm thêm,problem,81353,c05118b708144394,tu_c05118b708144394,negative,0.95,cơm thêm ko có
problem:hoi-it,hơi ít,problem,81353,e1ecc169314d8f9c,tu_e1ecc169314d8f9c,negative,0.9,hơi ít
dish:ca-kho,cá kho,dish,81353,7234737a63a66801,tu_7234737a63a66801,negative,0.95,cá kho
problem:bo-tu-lanh-ra-chua-ham-nong,bỏ tủ lạnh ra chưa hâm nóng,problem,81353,7234737a63a66801,tu_7234737a63a66801,negative,0.97,bỏ tủ lạnh ra chưa hâm nóng
dish:bun,bún,dish,77167,637001e949170ee7,tu_637001e949170ee7,negative,0.95,bát bún dở
dish:cha,chả,dish,77167,637001e949170ee7,tu_637001e949170ee7,negative,0.95,chả thì hôi
dish:nuoc,nước,dish,77167,637001e949170ee7,tu_637001e949170ee7,negative,0.76,nước nhạt toẹt
food_descriptor:do,dở,food_descriptor,77167,637001e949170ee7,tu_637001e949170ee7,negative,0.94,bún dở
food_descriptor:nhat-toet,nhạt toẹt,food_descriptor,77167,637001e949170ee7,tu_637001e949170ee7,negative,0.98,nước nhạt toẹt
food_descriptor:hoi,hôi,food_descriptor,77167,637001e949170ee7,tu_637001e949170ee7,negative,0.98,chả thì hôi
food_descriptor:khong-hop-khau-vi,không hợp khẩu vị,food_descriptor,77167,637001e949170ee7,tu_637001e949170ee7,negative,0.9,không hợp khẩu vị
delivery_packaging:dong-goi-chua-tot,đóng gói chưa tốt,delivery_packaging,77167,637001e949170ee7,tu_637001e949170ee7,negative,0.96,đóng gói chưa tốt
problem:sai-thieu-mon,sai/thiếu món,problem,77167,637001e949170ee7,tu_637001e949170ee7,negative,0.98,sai/thiếu món
problem:khong-dam-bao-ve-sinh,không đảm bảo vệ sinh,problem,77167,637001e949170ee7,tu_637001e949170ee7,negative,0.98,không đảm bảo vệ sinh
dish:my-ga-tan,mỳ gà tần,dish,77167,42015e402861f25e,tu_42015e402861f25e,positive,0.94,tên quán: mỳ gà tần
dish:bun-cha,bún chả,dish,77167,42015e402861f25e,tu_42015e402861f25e,positive,0.94,tên quán: ... bún chả
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,77167,42015e402861f25e,tu_42015e402861f25e,positive,0.89,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,77167,42015e402861f25e,tu_42015e402861f25e,positive,0.93,đáng đồng tiền
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,77167,42015e402861f25e,tu_42015e402861f25e,positive,0.95,đóng gói tốt
space_quality:sach-se,sạch sẽ,space_quality,77167,42015e402861f25e,tu_42015e402861f25e,positive,0.84,sạch sẽ
dish:my-ga-tan,mỳ gà tần,dish,77167,037524472026eec6,tu_037524472026eec6,neutral,0.72,tên quán: mỳ gà tần & bún chả
dish:bun-cha,bún chả,dish,77167,037524472026eec6,tu_037524472026eec6,neutral,0.72,tên quán: mỳ gà tần & bún chả
food_descriptor:ngon,ngon,food_descriptor,77167,037524472026eec6,tu_037524472026eec6,positive,0.88,khá ngon
service_quality:service,service,service_quality,77167,37dc594557b05e4d,tu_37dc594557b05e4d,negative,0.91,không làm đúng ghi chú
problem:khong-lam-dung-ghi-chu,không làm đúng ghi chú,problem,77167,37dc594557b05e4d,tu_37dc594557b05e4d,negative,0.98,không làm đúng ghi chú
dish:bun,bún,dish,77167,df3146b29c947b8c,tu_df3146b29c947b8c,neutral,0.93,gọi thêm bún
problem:khong-co-them,không có thêm,problem,77167,df3146b29c947b8c,tu_df3146b29c947b8c,negative,0.95,không có thêm
dish:my-ga-tan-bun-cha,mỳ gà tần & bún chả,dish,77167,1cd3cd847de23872,tu_1cd3cd847de23872,negative,0.74,tên quán: mỳ gà tần & bún chả
food_descriptor:do,dở,food_descriptor,77167,1cd3cd847de23872,tu_1cd3cd847de23872,negative,0.98,dở đ thể chịu được
dish:my-ga-tan,mỳ gà tần,dish,77167,8f06f7380fc78aef,tu_8f06f7380fc78aef,neutral,0.84,tên quán: mỳ gà tần & bún chả
dish:bun-cha,bún chả,dish,77167,8f06f7380fc78aef,tu_8f06f7380fc78aef,neutral,0.84,tên quán: mỳ gà tần & bún chả
problem:lan,lẫn,problem,77167,8f06f7380fc78aef,tu_8f06f7380fc78aef,negative,0.51,lại cho thành lẫn
dish:pepsi,pepsi,dish,77167,6ec891d1b3d24f34,tu_6ec891d1b3d24f34,negative,0.95,đặt pepsi
problem:khong-co,không có,problem,77167,6ec891d1b3d24f34,tu_6ec891d1b3d24f34,negative,0.97,k có
dish:pho-ga,phở gà,dish,32462,cb4db1067d0ce76a,tu_cb4db1067d0ce76a,positive,0.88,phở gà
dish:pho-tron,phở trộn,dish,32462,cb4db1067d0ce76a,tu_cb4db1067d0ce76a,positive,0.88,phở trộn
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,32462,cb4db1067d0ce76a,tu_cb4db1067d0ce76a,positive,0.97,ngon xỉu
dish:pho-ga,phở gà,dish,32462,d81395a588c6ff06,tu_d81395a588c6ff06,positive,0.88,phở gà
dish:pho-tron,phở trộn,dish,32462,d81395a588c6ff06,tu_d81395a588c6ff06,positive,0.88,phở trộn
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,32462,d81395a588c6ff06,tu_d81395a588c6ff06,positive,0.93,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,32462,d81395a588c6ff06,tu_d81395a588c6ff06,positive,0.95,đáng đồng tiền
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,32462,d81395a588c6ff06,tu_d81395a588c6ff06,positive,0.95,đóng gói tốt
dish:pho-ga,phở gà,dish,32462,e80a0562b0175f9c,tu_e80a0562b0175f9c,positive,0.86,phở gà
dish:pho-tron,phở trộn,dish,32462,e80a0562b0175f9c,tu_e80a0562b0175f9c,positive,0.86,phở trộn
dish:ot,ớt,dish,32462,e80a0562b0175f9c,tu_e80a0562b0175f9c,positive,0.72,ớt đỉnh của chóp
food_descriptor:dinh-cua-chop,đỉnh của chóp,food_descriptor,32462,e80a0562b0175f9c,tu_e80a0562b0175f9c,positive,0.93,đỉnh của chóp
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,32462,e80a0562b0175f9c,tu_e80a0562b0175f9c,positive,0.97,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,32462,e80a0562b0175f9c,tu_e80a0562b0175f9c,positive,0.95,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,32462,e80a0562b0175f9c,tu_e80a0562b0175f9c,positive,0.84,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,32462,e80a0562b0175f9c,tu_e80a0562b0175f9c,positive,0.94,đóng gói tốt
dish:pho-ga,phở gà,dish,32462,4015fbfec5ebc09e,tu_4015fbfec5ebc09e,neutral,0.88,phở gà
dish:pho-tron,phở trộn,dish,32462,4015fbfec5ebc09e,tu_4015fbfec5ebc09e,neutral,0.88,phở trộn
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,32462,4015fbfec5ebc09e,tu_4015fbfec5ebc09e,positive,0.95,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,32462,4015fbfec5ebc09e,tu_4015fbfec5ebc09e,positive,0.97,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,32462,4015fbfec5ebc09e,tu_4015fbfec5ebc09e,positive,0.9,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,32462,4015fbfec5ebc09e,tu_4015fbfec5ebc09e,positive,0.96,đóng gói tốt
price_value:dang-dong-tien,đáng đồng tiền,price_value,32462,ee61a20cef33c981,tu_ee61a20cef33c981,positive,0.97,đáng đồng tiền
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,32462,ee61a20cef33c981,tu_ee61a20cef33c981,positive,0.99,đóng gói tốt
dish:pho-ga,phở gà,dish,32462,3e3e1f3a2945417a,tu_3e3e1f3a2945417a,positive,0.92,phở gà
dish:pho-tron,phở trộn,dish,32462,3e3e1f3a2945417a,tu_3e3e1f3a2945417a,positive,0.92,phở trộn
food_descriptor:ngon,ngon,food_descriptor,32462,3e3e1f3a2945417a,tu_3e3e1f3a2945417a,positive,0.95,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,32462,3e3e1f3a2945417a,tu_3e3e1f3a2945417a,positive,0.97,đáng đồng tiền
dish:pho,phở,dish,32462,948acd1ca53c415d,tu_948acd1ca53c415d,negative,0.93,phở hôm nay bị chua
food_descriptor:chua,chua,food_descriptor,32462,948acd1ca53c415d,tu_948acd1ca53c415d,negative,0.97,bị chua
problem:pho-bi-chua,phở bị chua,problem,32462,948acd1ca53c415d,tu_948acd1ca53c415d,negative,0.91,phở hôm nay bị chua
delivery_packaging:dong-goi,đóng gói,delivery_packaging,77657,39d9bcb2cfdb725d,tu_39d9bcb2cfdb725d,negative,0.97,đóng gói chưa tốt
price_value:gia,giá,price_value,77657,39d9bcb2cfdb725d,tu_39d9bcb2cfdb725d,negative,0.95,giá hơi đắt
food_descriptor:ngon,ngon,food_descriptor,77657,39d9bcb2cfdb725d,tu_39d9bcb2cfdb725d,positive,0.82,khá ngon
